output_0,output_1,output_2,output_3,output_4,output_5,output_6,output_7
-0.029217856,0.046311054,-0.10318414,-0.009247548,0.427088,0.06053085,0.27838802,0.06346982
-0.36251354,0.060361847,-0.28825763,-0.20953035,0.053674117,-0.033212543,0.022536606,0.19930476
-0.044933617,-0.04834593,0.118923575,0.11886418,0.1653342,0.08725894,-0.20762587,0.09093109
-0.051519476,-0.37612846,0.27679232,0.13229273,0.013133695,-0.0850443,0.06208685,-0.18270205
0.23308147,-0.29000512,0.0005781892,-0.14544934,-0.31793666,-0.043635402,-0.15750022,0.24210975
0.012377274,-0.1131612,0.09441332,0.2008507,0.21173494,-0.20562612,0.06808351,0.009707718
0.2965438,-0.1311628,0.02148958,-0.03084721,0.08009748,0.26508185,-0.2154325,-0.282423
-0.012903651,0.0755643,0.09140827,-0.12690164,-0.06791153,0.07836982,0.03653992,-0.13228302
0.17979199,-0.2761762,0.847706,0.15465763,0.45594457,0.5052651,-0.16912453,-0.055151466
-0.049536113,-0.03844219,0.022306565,0.08297179,-0.047452528,-0.114411026,-0.0049506994,-0.10337521
-0.04166055,-0.33345723,0.1667286,0.024596779,0.036517818,-0.23630908,-0.022257406,0.0063435333
0.14726833,-0.14343527,-0.17246556,0.10671755,-0.2442489,0.21171974,-0.035694454,0.017590376
-0.20100513,0.36850077,-0.53585905,0.7390709,-0.23795344,-0.22666852,-0.64494646,0.06745576
-0.02217859,0.049049046,-0.028922254,0.3124068,0.20745587,-0.32922563,0.07652547,0.05880066
0.29224592,0.010831941,0.035945382,0.333965,0.07900221,0.012851709,-0.04867121,-0.1523894
-0.30414706,0.259154,0.29024342,0.30191576,-0.10377343,-0.20867376,0.29983088,0.048801582
-0.051833827,-0.3791922,-0.23737223,-0.03667859,0.07229071,-0.06842894,0.26061028,0.42975676
-0.035051852,-0.17795216,-0.2261535,-0.0017694865,-0.009408909,0.09805482,0.010988199,-0.08962393
-0.15730041,-0.07809508,-0.09239011,-0.09126321,0.04523201,-0.035231225,-0.042870115,-0.009253617
-0.24937682,0.106110506,-0.0051036067,-0.006691017,0.22564608,-0.27553907,-0.031693686,0.102908574
0.14765856,0.2724906,-0.059440996,0.08428436,0.028343452,-0.10745631,-0.019633781,-0.23411421
-0.027008668,0.16060854,0.13353767,0.029803803,0.07264675,-0.20792206,0.14177349,0.2542317
0.078727365,0.027441757,-0.059508663,-0.24162444,-0.14657739,0.067066655,0.16022189,0.12451159
0.2311346,-0.21675152,-0.09128248,0.10358343,-0.14906316,0.18421674,0.23581465,-0.22928078
-0.0074390434,-0.09155237,0.14185476,-0.15210289,0.007301898,0.053244703,0.08057009,-0.28886306
-0.31160828,-0.40341046,-0.49325004,-0.08477711,0.49160522,0.4776068,0.26371238,0.25258002
0.091140196,-0.0810126,0.09739215,-0.20028794,-0.23731604,-0.20911701,-0.061410602,0.29436272
-0.010312066,-0.013707274,0.16113739,-0.20197001,0.1723236,-0.054283056,-0.29699486,0.12698115
-0.057935264,0.32729122,-0.04428866,0.1318987,0.015049427,0.034316674,-0.044424284,0.057304285
-0.10223176,0.120835654,-0.08708798,0.046653423,-0.15097493,-0.058833882,0.047795553,-0.09555224
0.16648479,-0.15692717,-0.08108836,-0.26243347,-0.042667508,0.27302387,-0.06676111,0.034424275
0.05412762,0.039519414,0.09968438,-0.05300352,-0.10900568,-0.07209313,-0.015619559,0.07394687
-0.024214417,-0.12244406,-0.24095091,-0.345645,0.22066182,-0.1449546,0.03582,-0.09754407
0.23088749,-0.094096005,0.14257361,0.21856527,-0.09660644,-0.21148193,0.40544736,-0.25158682
-0.06923848,0.28418276,0.17639877,-0.04053139,0.112841904,-0.03344189,-0.037202116,0.008381113
0.07386449,0.20029312,0.027051944,-0.24637912,-0.023883099,-0.009169093,0.01165199,0.3704444
-0.0043460587,0.16919705,0.05269579,-0.12190065,0.10013616,0.08412657,-0.008310628,0.12643105
0.1496961,0.02279169,-0.2795345,-0.1832331,-0.03019874,-0.012910731,-0.1094175,0.14621048
-0.39281183,-0.8134161,-0.47490987,0.49700937,-0.15515941,-0.15446566,0.018243657,-0.0678007
0.11747711,-0.1360867,0.1044092,0.18716168,0.5323172,0.2558564,0.32070807,-0.03288902
0.24850878,0.09786637,-0.063825354,0.103464715,-0.11356521,0.19479911,-0.39756116,-0.11364014
0.15252739,-0.021410959,0.07920854,-0.36417487,0.26893768,-0.1689483,0.018617366,0.01943441
-0.05446025,-0.41507998,-0.13327566,0.18170366,-0.079362884,0.014837017,-0.104769506,0.3300439
0.19022445,0.122130305,-0.23956904,-0.16271016,0.16473371,-0.35398257,0.31391785,-0.26105818
-0.054292697,-0.17513853,0.105760045,0.012653916,0.03862729,-0.10645752,0.008945643,0.10058296
-0.21978667,-0.24306144,0.19485117,0.18206859,0.09367167,-0.15863234,-0.07675638,-0.05502571
0.4942877,-0.449653,0.22286753,-0.17790462,0.18386847,0.29143736,-0.24682632,0.027137069
0.0372925,0.05177891,-0.28803432,-0.346717,-0.019437883,0.06656458,0.2249015,-0.66440326
-0.17878325,0.28189716,-0.14584094,-0.017429683,0.171965,0.2413816,0.13003452,-0.3050151
0.74086833,0.11959429,-0.5067792,0.10555801,-0.18139638,-0.49732217,0.22999722,0.50026053
0.07591599,0.111221865,0.41021147,0.15084526,0.08527979,-0.26121736,0.09774205,0.084157065
0.34692156,0.08873725,-0.079217404,-0.03074757,-0.06317496,0.2507802,0.12007234,0.10720529
-0.20506531,-0.10510942,-0.18150058,-0.08610416,-0.22738975,-0.066610724,-0.13412972,0.06758251
-0.11678749,0.021314567,0.21804878,0.2740654,0.07891551,0.02235132,0.023137236,0.047576036
0.06195545,0.028650323,0.20118181,0.11739132,0.13210128,-0.008163186,-0.058258384,0.20562091
0.22934733,-0.08337176,-0.045635045,-0.07177556,0.11451438,0.15278906,-0.19145143,-0.0025698356
0.20434731,-0.016460964,-0.04045846,-0.15423045,-0.23797524,0.076742746,0.10347742,-0.11977678
-0.47169295,0.51061136,-0.32509622,-0.10300776,-0.14178236,0.048010483,0.22700554,0.26579034
0.6001446,0.13873893,-0.13772298,-0.043035164,0.13163868,0.10631022,-0.30408928,-0.22073701
0.18448031,-0.17229325,0.12214983,-0.13989645,-0.13608094,-0.07960001,-0.24789988,-0.18159147
0.3136924,-0.07638776,0.13554384,0.1953785,0.15846513,0.076027706,-0.037263107,0.044779755
0.45765996,0.038899228,0.06258637,0.3171373,-0.29273412,0.005198315,0.112147026,0.38595158
-0.023509752,-0.13013257,-0.042735595,-0.25759223,-0.02599051,-0.23446889,0.06979753,-0.34855697
0.44169292,-0.09462484,-0.11232447,0.016353143,0.121948145,-0.27882132,-0.13231258,0.17081629
-0.2846744,-0.58938456,-0.21385089,-0.28489926,0.29555377,0.13004749,-0.6263126,-0.49628896
-0.053573612,0.13297264,-0.023795137,0.011495027,-0.0025805442,-0.10917769,0.39785498,-0.19263616
0.12612648,-0.004513963,0.07606398,0.09346536,0.0940468,-0.26027167,-0.13616139,0.15973867
0.012819302,0.27625498,-0.41904202,0.10127943,0.14006607,-0.015158249,0.22900386,0.285259
0.13129967,0.24028963,0.28934684,-0.053823028,0.1675978,-0.09117269,-0.12724803,-0.09233395
-0.07641768,-0.439557,-0.7404309,-0.32024935,-0.18845992,0.39573383,-0.03286872,0.021532174
0.108024865,0.022332955,-0.1855761,0.08631131,-0.2100375,0.11337923,-0.040912814,-0.05530889
0.21330452,-0.0054665618,-0.21545842,0.0043622865,0.3096648,0.013993348,0.07740047,0.00427897
0.27688056,-0.96744907,0.046334095,0.21599172,-0.2468739,-0.025193313,0.13989282,0.5410736
0.27287865,-0.32065332,-0.048070088,-0.048479535,-0.18041982,0.13253723,0.089206375,-0.097288385
0.2587565,0.14625224,0.07024646,-0.27681562,0.15925479,0.17525785,-0.17374253,0.12929188
-0.23703016,0.0040910514,0.20325933,-0.074112825,-0.08178216,-0.043728154,0.048498362,-0.10684296
-0.1204792,-0.090975896,0.38536155,0.19056763,0.17988813,-0.24984275,0.023789732,0.083067566
-0.11219374,0.22799776,-0.07551931,0.17602447,0.1653616,-0.066883236,0.10553771,0.0023316084
0.030389188,0.0927894,-0.09892603,0.21694411,0.1737743,-0.18088615,0.15283184,0.16463755
0.037029974,0.31225508,0.5739024,-0.67151165,-0.19320361,-0.93226296,0.39754984,-0.7563029
0.26873234,-0.050785523,-0.3293573,0.25823358,-0.16301633,0.10177535,-0.036113303,0.61343485
-0.13873427,0.2554441,-0.15935825,-0.06389529,0.19781503,-0.00039867175,0.104488134,-0.1485146
0.055501245,-0.006391244,0.16134137,0.04766851,-0.042897843,0.1782905,0.093139954,-0.1720597
0.12899604,0.31053406,-0.1737744,-0.28084457,0.09743436,-0.17401358,0.07069303,0.29332203
-0.039725203,-0.12843193,-0.12600029,-0.2002798,0.06887554,0.19738951,-0.007525336,0.16947763
0.19335699,0.18310893,-0.12696509,0.35471538,0.15515228,-0.19227241,-0.04772253,0.10866627
0.22217816,0.27769598,-0.38903132,-0.14722183,-0.08209023,-0.3540942,-0.8179956,0.52719045
0.24937373,-0.0057468317,0.1328807,0.23950914,-0.117364354,-0.0015145137,0.18679687,-0.34791744
-0.13213748,0.15119827,-0.23031658,-0.07262169,-0.3409857,-0.0598315,0.06616201,0.29184693
-0.19729152,0.35152647,-0.07248504,0.33217385,0.06368493,0.12138272,-0.1273892,0.14099616
0.09709755,-0.033786144,0.16985133,0.08509387,0.049806908,-0.016450169,0.074759714,-0.015133737
0.19861665,0.15667567,0.0057440903,-0.28025556,0.30790097,0.066222616,-0.007617051,0.2057867
0.15806288,-0.34792212,0.09700381,-0.27332187,0.21105032,-0.27148014,-0.17533642,-0.2568004
-0.14216347,0.1432838,0.33658412,0.14176925,0.31425473,0.589265,-0.099130616,0.050851654
0.11334769,-0.030076476,-0.008164927,0.16747203,0.1695756,0.1493649,0.282439,-0.39209148
0.035502993,-0.16330513,0.3087143,0.026930971,0.20959707,-0.115304284,-0.009518121,-0.097365804
0.12647018,-0.050758068,0.13872261,0.015702369,0.0780661,0.073637486,0.024322143,0.30953735
-0.3106152,0.31955492,0.09069353,-0.0051819617,0.08216461,0.055625055,-0.031435806,-0.049317535
0.041910898,-0.1477194,0.28726956,0.10126191,0.28055558,-0.026049118,0.23250555,0.058900658
0.030274902,-0.18568154,0.115413785,-0.16396788,-0.15129535,0.25922394,0.09753297,-0.13337718
0.12433058,-0.052896667,0.18089586,-0.08367431,0.06208453,-0.15864895,0.10308688,0.23367965
0.004354417,-0.23457624,0.085371464,-0.059678998,0.06842652,0.1357909,0.10018859,-0.3074036
0.07707736,-0.08535907,0.07278998,-0.0065714605,0.109917805,-0.02967352,-0.13793324,0.30583647
-0.029616984,-0.041000146,-0.01912287,-0.015223614,-0.040043525,0.2229363,-0.24169923,-0.0831866
0.016228443,0.010331928,0.25671467,0.13106449,0.033859257,0.13538018,0.052833457,-0.04383635
0.34484467,0.03585553,0.17883623,0.19168901,-0.33118993,0.22409108,0.069606945,-0.08557123
-0.13433003,0.1829114,-0.034223296,-0.39861846,0.3024553,-0.16374795,-0.117778435,0.17347991
-0.24646154,-0.6041383,-0.30027887,-0.30472237,-0.21758284,0.26944605,0.12318113,0.021071974
-0.036085527,-0.0141513925,-0.19732638,0.13513824,-0.07176401,0.2943626,0.13236515,-0.013171035
-0.23543257,0.064981125,0.001367932,0.19205177,-0.062467698,-0.050069924,-0.13681482,0.0839625
0.040006403,0.009861232,0.2347363,0.0060097277,0.15968737,0.017860835,-0.09974821,0.021656936
-1.0177052,-0.01832552,-0.537027,-0.5821609,-0.2827194,-0.08041782,0.5029271,0.07729966
0.2367527,-0.01830187,0.10795813,0.101433255,0.05294832,-0.07382414,-0.35685056,0.00084216497
-0.060433622,-0.33604333,-0.109362654,-0.023680434,0.15380225,0.090780675,-0.21179311,-0.10243855
-0.1867509,0.22352847,0.11293137,-0.03915878,0.10566515,0.264691,-0.12968776,-0.08331382
0.21902794,-0.001095704,-0.15955174,-0.0685126,-0.11231936,-0.08673912,-0.07394194,0.06669883
0.20653653,-0.26664442,0.14289133,0.0718201,0.06318833,-0.45390806,-0.07263216,-0.37287784
0.0069523915,-0.087975726,0.10567095,0.02197562,0.21222022,0.086806886,-0.23139438,0.03363038
0.12591974,-0.18487713,-0.06224261,0.23277162,-0.20742181,-0.009779289,-0.19238687,0.045356043
-0.15553592,-0.21783736,0.20326744,-0.06760153,0.056567606,-0.12031633,0.1253354,-0.018294578
-0.22757536,-0.11706865,-0.014259282,-0.005992784,-0.07618696,-0.14065097,0.43724558,-0.15771347
-0.82175183,-0.19501506,0.5029209,0.49205595,0.23063003,-0.39877385,0.07558942,0.24455658
-0.09519307,-0.27772444,0.08990534,-0.049416028,-0.22335608,-0.33531907,-0.1527333,-0.17919816
-0.098584525,-0.04520587,0.07527383,-0.0821767,0.30586386,-0.24115391,-0.32671544,0.16951895
0.31278056,0.27497786,-0.05564312,-0.39928278,-0.036291596,-0.1367943,0.090051316,-0.46997544
-0.205361,0.15241672,-0.017873377,0.044943962,-0.13486333,-0.21649624,-0.0062304703,0.06729332
0.025942113,-0.14622298,0.17104645,-0.10511767,-0.19029826,-0.052376363,0.22284612,0.061681606
0.099060155,0.26457146,-0.4554566,-0.2934721,-0.043109205,0.21801262,-0.13631745,0.2716603
0.068005025,0.24000975,0.30199194,0.06331605,0.13046506,-0.19007184,0.57714576,-0.105369866
0.041162007,-0.133834,0.07392938,0.048096366,-0.11597943,-0.15888569,0.2763478,-0.09541464
0.03518498,0.083505526,-0.0021574844,0.23596933,0.09285355,-0.21202792,0.096557535,-0.2253882
0.13698731,0.5217069,-0.16901492,0.13589339,-0.07564845,-0.07378333,0.65698147,0.5848474
-0.03619808,-0.040714353,-0.0069478014,0.26686302,-0.09866733,-0.0051181796,0.2983146,-0.11631596
0.0035966542,0.14095347,-0.195993,-0.097555555,0.13290562,0.07945337,0.023411278,-0.10628932
-0.090618655,-0.6464168,-0.09210153,0.03705907,0.45031053,-0.2874965,-0.008219792,-0.20232232
0.09066466,0.20742527,-0.028823616,0.103133366,-0.2034413,0.19103573,0.34501007,-0.08908631
0.111592054,-0.067416295,0.055438757,-0.0395644,-0.007845387,0.044610888,-0.25848415,-0.29563895
-0.0045187473,0.00022504978,-0.22259362,0.13486803,0.20368949,-0.12883444,-0.032239124,0.19649701
0.1434624,0.14310256,-0.42480266,-0.30922812,-0.2537346,0.38264254,0.12739098,0.09867407
-0.5505643,-0.16988851,0.317664,-0.20852539,0.03105675,0.3485751,-0.24823682,-0.95089036
-0.35730344,-0.10383594,0.15484972,-0.11376657,-0.10934977,-0.30875868,-0.059683945,0.18187958
0.3068503,0.03619832,-0.3621898,0.051514655,-0.37772933,-0.19645026,0.109193385,-0.033334732
0.22013484,0.21672414,-0.38418663,-0.19698524,0.0065987264,0.08299116,-0.042238764,0.13732566
0.5909046,-0.30578354,0.40790468,-0.34644115,-0.43008342,-0.28781864,-1.0601538,0.42248848
0.019900745,0.12947948,0.09892764,0.09345569,-0.14443874,0.14755484,0.111263536,-0.12713087
0.18013069,0.17935681,0.17135698,-0.08650608,0.1424025,0.2136786,-0.15968753,0.07538159
-0.021113211,-0.258563,-0.04491064,-0.18941365,0.2127052,-0.21500261,0.16099583,0.14415887
-0.08093545,-0.0066426126,-0.27264664,-0.09437095,-0.14707874,-0.0966008,-0.11443292,-0.07208808
-0.13081278,0.05642091,-0.094441436,0.2217099,-0.0065945596,-0.1351472,-0.23885879,-0.25422028
-0.14918849,-0.13148734,-0.044967465,0.11912982,-0.1309749,-0.029105857,-0.0573032,-0.06869863
-0.6712817,-0.34480837,-0.40793502,0.58217716,-0.28642285,-0.2646382,0.026017554,-0.74736875
0.0050331065,0.026347173,0.22178148,-0.11937276,-0.011740168,-0.09195742,0.16551857,0.100996904
0.1156879,-0.2527492,0.13393424,0.1476789,-0.028600497,0.021824256,-0.060065582,0.13245125
-0.07683773,-0.20197795,0.016782027,-0.002778056,0.3337591,0.005919091,-0.048917852,-0.04804544
0.03470944,-0.020458356,-0.20424,-0.01172783,0.022053901,0.063146204,0.0678407,-0.1258984
-0.07290542,-0.45913118,-0.1763159,0.080037184,0.070653476,-0.36760288,-0.6041963,0.14530061
0.036922466,-0.11157718,0.34673357,-0.21684378,0.12064892,-0.11056032,-0.12627956,0.19172215
0.0038132973,0.2021326,-0.028531961,0.29331127,-0.01149268,-0.25099236,-0.093383715,0.19574794
-0.33270833,-0.11761808,-0.31851238,-0.07000655,-0.27888957,0.22710945,0.36818236,-0.17698015
-0.051067498,0.22491595,-0.42764375,-0.13800572,-0.11093009,-0.23111117,0.12807602,-0.08682989
-0.20842892,0.3569408,0.014081803,0.13611732,0.078876086,-0.0056734784,0.15772751,0.0019382652
-0.09589809,0.14330141,0.004642173,-0.009983074,0.2006571,-0.44276297,-0.38057965,-0.023739848
-0.099897414,-0.062577374,0.09406764,0.08592953,-0.24921705,0.0005717089,-0.27152765,-0.090653315
0.12285576,0.10806526,-0.21428725,-0.02755993,-0.001032161,-0.22461683,-0.08195198,-0.021920666
-0.28524444,-0.12524055,0.25271857,-0.40716124,0.15726976,-0.1985745,0.3693846,-0.15178128
-0.023924235,0.07401243,0.066465266,0.21685645,0.01131561,0.20341045,-0.025398336,-0.21801576
-0.018804133,0.1784692,-0.05545271,-0.2733187,0.4910858,0.12771936,-0.14201069,-0.24595131
0.215268,0.3917812,-0.06841041,-0.3743032,-0.3028578,-0.10664184,-0.011106976,-0.04489064
0.11804251,0.13204797,0.037100606,0.07133602,0.17744304,-0.34268948,0.18148085,-0.26627806
0.10149769,0.068589516,0.15636532,0.028313573,-0.017648388,-0.12642318,0.077985495,0.123176925
-0.28935367,-0.49880138,-0.034222987,0.04467851,0.41679823,0.08760292,0.19108777,-0.25936192
-0.14447689,-0.21384928,-0.13727519,0.24120842,-0.2625702,-0.10050797,-0.14466503,-0.047563065
0.1625228,-0.2713414,-0.07613383,0.004565042,-0.12389438,0.22180545,0.032283176,-0.10739957
-0.06334499,-0.117249176,0.08238471,0.24637772,-0.09768837,-0.3946529,0.08159491,0.11825433
0.107421026,0.10166932,0.011500705,-0.06457595,-0.1578853,0.021765681,0.28281334,-0.18206346
0.06403801,0.34475508,-0.16594873,0.20531727,0.24425007,0.16214192,-0.052248634,0.0975048
-0.058845166,-0.13730767,-0.025212126,0.011251912,0.09325253,-0.31330132,0.08530205,0.14557096
0.06681522,-0.07137118,-0.357288,0.15083084,-0.5631453,-0.07115369,0.5350177,0.15519808
-0.31120202,-0.02249212,0.23064266,-0.4436915,-0.5935026,-0.3541567,-0.19342968,-0.22558439
0.7367775,0.26756212,-0.50833976,-0.60363185,0.652354,0.25623062,0.91835856,-0.34181076
0.39294368,-0.19950287,-0.22172776,-0.16145132,0.032985006,0.15074961,-0.21922214,-0.16317363
0.07346086,-0.17734578,-0.28224704,-0.13133405,-0.126225,0.06836433,-0.12600781,0.00043056975
0.01695221,0.2210042,0.30522433,0.24106461,0.05282871,-0.06674697,0.0011149332,-0.16762066
0.07281193,-0.0907791,-0.01700489,-0.46518356,-0.12663154,-0.05939824,0.2760281,-0.040939517
0.44735542,-0.019869449,-0.26222533,0.009934808,0.44203058,0.41022348,-0.14599267,0.7744406
0.08654594,0.015791502,0.17999125,-0.0118024815,0.11904139,-0.041975178,-0.06803405,-0.13050178
0.022009203,0.059989642,0.061982714,0.11456386,0.11338868,-0.02781639,-0.021183882,-0.2113334
0.06563101,0.03509198,-0.06323545,0.19153588,0.027191436,0.22542298,0.4031908,0.061795983
-0.07510996,0.20975107,0.3185062,0.05395362,0.2587254,0.109462194,-0.14938544,0.10354239
-0.39031067,0.22345668,0.0108418055,0.21458457,-0.3584519,0.09313888,0.053742826,-0.07647809
-0.13486037,0.25772998,-0.052357655,-0.14680628,-0.06966196,-0.29737273,-0.15948075,-0.10561839
0.013891749,0.0010348861,-0.14786266,0.12813465,-0.025249084,-0.031096188,-0.0941103,-0.278508
-0.11146544,0.0046068467,0.09512382,-0.10988319,0.015144147,0.046171855,-0.025083074,-0.3436916
0.1385621,-0.054631516,-0.17232145,-0.23950224,0.179066,0.13415119,0.13174212,0.022848515
0.3143024,-0.16686833,-0.3624936,0.41347975,0.24270943,-0.088895716,0.062093806,0.4865245
0.03389219,0.1674116,0.16324022,0.03691815,0.13414918,0.15989299,-0.239532,-0.0716912
-0.02909992,0.079139896,-0.11788214,-0.09400987,0.036697567,-0.1790613,0.25222972,0.21806955
-0.0782112,-0.091031685,0.19707656,-0.10922524,0.15257053,-0.10534648,-0.052717917,0.120831504
-0.15075159,-0.26617044,0.35683706,0.019035164,-0.27652493,-0.0084246425,0.13981351,0.026627911
-0.10568596,0.09744608,0.06522225,-0.032762118,0.112567745,-0.12979577,-0.12788288,-0.62397796
0.025319846,0.3110118,0.11737495,0.19932197,-0.022711245,-0.10843205,-0.15959282,-0.14228453
-0.05177095,-0.07886591,0.057607174,-0.114812225,-0.19395757,-0.023663267,0.028984841,-0.1502442
0.1400457,-0.1854652,-0.12964769,0.13250726,-0.051263757,-0.103759505,-0.04169148,-0.08889933
-0.031619884,-0.1375387,0.17066866,-0.09028991,0.26801375,0.061106168,-0.08576682,0.22576448
-0.23286296,0.10510141,-0.20754547,0.44276744,0.30380547,-0.61955917,-0.4018729,0.2556343
-0.122403175,-0.08111525,0.1493411,0.21661232,-0.14083661,-0.13783279,0.015851617,0.1414681
-0.091300234,-0.15564674,-0.16521758,-0.044903897,0.06777827,0.034403894,0.17221105,-0.041128702
0.14678322,0.066085376,0.014744464,0.08158253,-0.28229156,-0.19793071,-0.29973757,-0.21089584
-0.06351007,0.08648955,0.1867716,0.16334447,-0.11023483,-0.24717246,0.09100933,0.009329523
0.33454832,0.22287233,-0.041516688,-0.094703555,0.18712102,0.14151496,0.21673071,-0.22005433
-0.0999308,-0.19041768,0.3075579,0.14000048,-0.056915678,0.008197314,0.08111696,0.1251941
-0.062543154,0.5427104,-0.2564169,0.23545192,-0.27296206,-0.09599011,-0.30598,0.39258096
0.08346066,0.042921655,0.2979995,0.21848966,0.5289903,-0.11874768,-0.026707513,-0.658008
-0.025089351,0.017644014,-0.047724497,-0.17159821,0.16563413,0.198062,0.05623558,0.23304395
0.0674242,-0.009057866,-0.2988651,0.09991313,0.08397492,0.28180793,0.052222103,0.014972645
0.01850686,-0.018057592,-0.008599849,-0.0070421956,-0.14418744,-0.1261795,-0.062935136,0.18880332
-0.059790518,0.0997572,-0.341986,-0.03677791,0.41007736,0.3744139,0.026251854,-0.28722945
-0.07001726,0.23500553,0.07410737,-0.10008949,0.07517995,-0.087220505,-0.6063962,0.04045596
